geoid_o,geoid_d,visitor_flows,pop_flows,lat_o,lng_o,lat_d,lng_d,county_o,county_d,pop_o,pop_d,eigen_centrality_o,eigen_centrality_d
6033,6001,29.07692307692308,707.5384615384615,39.09964534019901,-122.75318391622451,37.650546842122445,-121.91788544949588,Lake County,Alameda County,68195.0,1680380.0,0.002669607770584969,0.014546843235352557
6033,6005,0.8461538461538463,23.153846153846157,39.09964534019901,-122.75318391622451,38.44638950030805,-120.65111562927252,Lake County,Amador County,68195.0,40532.0,0.002669607770584969,0.00013447033480927672
6033,6007,11.615384615384617,299.61538461538464,39.09964534019901,-122.75318391622451,39.66692936367094,-121.60067173183134,Lake County,Butte County,68195.0,210135.0,0.002669607770584969,0.0012702605777310978
6033,6009,0.46153846153846156,11.692307692307693,39.09964534019901,-122.75318391622451,38.20460680352815,-120.55413209741344,Lake County,Calaveras County,68195.0,45346.0,0.002669607770584969,0.0002330761668058608
6033,6011,19.53846153846154,502.1538461538462,39.09964534019901,-122.75318391622451,39.177573134127535,-122.23702845533448,Lake County,Colusa County,68195.0,21858.0,0.002669607770584969,0.00034260642981906756
6033,6013,16.384615384615387,397.61538461538464,39.09964534019901,-122.75318391622451,37.92341874155632,-121.95121244528308,Lake County,Contra Costa County,68195.0,1165986.0,0.002669607770584969,0.010238030105255466
6033,6015,0.3076923076923077,8.384615384615385,39.09964534019901,-122.75318391622451,41.7449423699455,-123.9578013579158,Lake County,Del Norte County,68195.0,27601.0,0.002669607770584969,0.00016712331526769837
6033,6017,2.0,49.84615384615385,39.09964534019901,-122.75318391622451,38.778737973176135,-120.5246469276132,Lake County,El Dorado County,68195.0,191220.0,0.002669607770584969,0.002281293144229457
6033,6019,4.538461538461538,107.84615384615385,39.09964534019901,-122.75318391622451,36.75817909995374,-119.64931992072788,Lake County,Fresno County,68195.0,1009503.0,0.002669607770584969,0.0013814684498702386
6033,6021,4.538461538461538,112.92307692307693,39.09964534019901,-122.75318391622451,39.59840476989015,-122.39220680724118,Lake County,Glenn County,68195.0,28896.0,0.002669607770584969,0.00020387560109470267
6033,6023,5.538461538461538,130.0,39.09964534019901,-122.75318391622451,40.70500910443826,-123.91581945049178,Lake County,Humboldt County,68195.0,136261.0,0.002669607770584969,0.0009734273752025461
6033,6025,0.15384615384615385,3.6923076923076925,39.09964534019901,-122.75318391622451,33.039505999919136,-115.3653197293723,Lake County,Imperial County,68195.0,179595.0,0.002669607770584969,9.102369920857099e-05
6033,6027,0.23076923076923078,6.153846153846154,39.09964534019901,-122.75318391622451,36.51112680806087,-117.41078968308284,Lake County,Inyo County,68195.0,19001.0,0.002669607770584969,4.8096407505520405e-05
6033,6029,3.6923076923076925,93.84615384615385,39.09964534019901,-122.75318391622451,35.34284876287472,-118.72990002272375,Lake County,Kern County,68195.0,905828.0,0.002669607770584969,0.0009599979615073542
6033,6031,0.15384615384615385,3.7692307692307696,39.09964534019901,-122.75318391622451,36.07536098867834,-119.81550249362245,Lake County,Kings County,68195.0,152790.0,0.002669607770584969,0.0002171242551515681
6033,6033,4421.2307692307695,108029.69230769231,39.09964534019901,-122.75318391622451,39.09964534019901,-122.75318391622451,Lake County,Lake County,68195.0,68195.0,0.002669607770584969,0.002669607770584969
6033,6035,0.6153846153846154,14.923076923076923,39.09964534019901,-122.75318391622451,40.67359039032007,-120.5943328310108,Lake County,Lassen County,68195.0,32317.0,0.002669607770584969,2.7986697538843576e-05
6033,6037,11.153846153846155,277.3076923076923,39.09964534019901,-122.75318391622451,34.19800147820897,-118.26101696970832,Lake County,Los Angeles County,68195.0,9992236.0,0.002669607770584969,0.004366827590236615
6033,6039,1.4615384615384617,36.07692307692308,39.09964534019901,-122.75318391622451,37.21803147751612,-119.76264813255864,Lake County,Madera County,68195.0,156343.0,0.002669607770584969,0.00021372259333580484
6033,6041,14.153846153846155,339.1538461538462,39.09964534019901,-122.75318391622451,38.05518332680756,-122.74885854934313,Lake County,Marin County,68195.0,261282.0,0.002669607770584969,0.031832916852873504
6033,6043,0.23076923076923078,5.0769230769230775,39.09964534019901,-122.75318391622451,37.58152187460611,-119.9055172810364,Lake County,Mariposa County,68195.0,17118.0,0.002669607770584969,0.0001312137411835924
6033,6045,202.30769230769232,4903.384615384615,39.09964534019901,-122.75318391622451,39.4336238311982,-123.43155391611874,Lake County,Mendocino County,68195.0,91361.0,0.002669607770584969,0.005797272812914263
6033,6047,2.153846153846154,50.69230769230769,39.09964534019901,-122.75318391622451,37.19187047087785,-120.71768800001988,Lake County,Merced County,68195.0,281814.0,0.002669607770584969,0.0009172305736311948
6033,6053,2.5384615384615388,62.38461538461539,39.09964534019901,-122.75318391622451,36.23977439726873,-121.3089015574753,Lake County,Monterey County,68195.0,438390.0,0.002669607770584969,0.0019721422291861025
6033,6055,111.92307692307693,2763.0769230769233,39.09964534019901,-122.75318391622451,38.5064736594468,-122.33053320427236,Lake County,Napa County,68195.0,137485.0,0.002669607770584969,0.016908004562502525
6033,6057,4.307692307692308,106.15384615384616,39.09964534019901,-122.75318391622451,39.30136957890384,-120.7687521163596,Lake County,Nevada County,68195.0,102249.0,0.002669607770584969,0.0012169751165580656
6033,6059,2.6153846153846154,66.23076923076924,39.09964534019901,-122.75318391622451,33.676913155110306,-117.77614624417816,Lake County,Orange County,68195.0,3185516.0,0.002669607770584969,0.002691940438510983
6033,6061,14.615384615384617,357.53846153846155,39.09964534019901,-122.75318391622451,39.06342719938117,-120.71765160991616,Lake County,Placer County,68195.0,405889.0,0.002669607770584969,0.004607216227124437
